Instance,Edges,k,Seed,Objective,Total Time (s),Best Num Evals,Best Actual Time (s)
warren2,85,8,6207,113.145,731.774,808427,620.652
warren2,85,8,4187,114.399,731.7,757443,584.177
warren2,85,8,3641,105.257,704.04,993467,699.985
warren2,85,8,8591,126.442,713.351,412519,335.061
warren2,85,8,3580,113.142,706.644,639776,497.498
warren2,85,8,8524,108.881,710.685,792332,596.186
warren2,85,8,2650,117.602,701.902,994329,697.905
warren2,85,8,2811,103.124,671.363,836809,585.283
warren2,85,8,9963,119.124,749.075,563183,471.319
warren2,85,8,7537,108.421,760.316,590503,511.937
warren2,85,8,3472,103.96,734.338,906723,682.953
warren2,85,8,3714,112.424,746.03,968370,727.691
warren2,85,8,8158,111.54,691.365,821971,588.454
warren2,85,8,7284,120.721,716.964,558488,449.681
warren2,85,8,6948,120.837,705.51,435910,358.095
warren2,85,8,6119,114.442,700.311,976059,686.092
warren2,85,8,5253,112.421,725.833,993712,721.608
warren2,85,8,5134,113.562,721.848,680819,532.894
warren2,85,8,7350,110.098,717.822,927581,674.052
warren2,85,8,2652,114.439,724.887,631429,502.753
warren2,85,8,9968,100.725,690.565,939140,658.195
warren2,85,8,3914,102.823,680.529,941656,647.971
warren2,85,8,6899,111.54,700.099,995763,697.087
warren2,85,8,4715,103.54,675.965,718723,524.221
warren3,111,2,3520,379.584,1008.05,954514,979.129
warren3,111,2,8115,365.186,824.482,759389,690.021
warren3,111,2,8647,378.744,856.129,844949,764.537
warren3,111,2,9420,385.45,846.365,980012,833.703
warren3,111,2,3116,379.624,862.759,916635,814.294
warren3,111,2,6377,408.885,856.022,961908,831.235
warren3,111,2,6207,379.468,897.478,961641,874.555
warren3,111,2,4187,401.49,840.786,910401,786.012
warren3,111,2,3641,381.91,1013.23,916268,958.383
warren3,111,2,8591,371.696,897.249,990932,891.415
warren3,111,2,3580,383.164,837.141,726202,672.138
warren3,111,2,8524,374.863,814.609,833323,713.316
warren3,111,2,2650,396.61,895.936,984329,885.071
warren3,111,2,2811,424.686,851.762,934403,808.402
warren3,111,2,9963,401.609,831.937,701764,645.45
warren3,111,2,7537,381.186,833.508,813941,715.874
warren3,111,2,3472,386.211,879.732,797690,756.438
warren3,111,2,3714,365.301,876.572,870534,799.553
warren3,111,2,8158,371.928,859.982,916534,809.373
warren3,111,2,7284,369.142,857.627,984662,847.953
warren3,111,2,6948,384.917,866.627,883996,794.784
warren3,111,2,6119,390.486,911.028,999970,910.401
warren3,111,2,5253,415.465,854.324,592714,585.082
warren3,111,2,5134,389.947,925.332,839790,823.95
warren3,111,2,7350,382.022,827.2,616974,594.75
warren3,111,2,2652,394.327,833.133,781086,696.909
warren3,111,2,9968,414.783,958.516,812501,831.562
warren3,111,2,3914,376.349,835.292,940109,799.81
warren3,111,2,6899,393.86,932.765,981982,920.684
warren3,111,2,4715,376.305,846.791,999799,846.096
warren3,111,4,3520,244.421,1083.69,999495,1082.69
warren3,111,4,8115,222.359,1023.36,986225,1013.07
warren3,111,4,8647,235.124,990.195,997149,987.452
warren3,111,4,9420,226.704,1077.4,996782,1074.41
warren3,111,4,3116,242.403,995.319,860656,891.073
warren3,111,4,6377,241.182,1016.16,915174,952.875
warren3,111,4,6207,237.986,1012.94,800381,868.131
warren3,111,4,4187,240.417,963.821,998465,962.091
warren3,111,4,3641,232.381,901.799,984727,890.6
warren3,111,4,8591,241.261,952.002,998822,950.509
warren3,111,4,3580,229.146,946.156,984901,935.689
warren3,111,4,8524,230.863,911.914,993564,906.925
warren3,111,4,2650,227.957,896.893,852323,802.042
warren3,111,4,2811,247.164,953.101,996076,949.842
warren3,111,4,9963,232.841,866.37,678651,655.196
warren3,111,4,7537,235.124,951.676,801690,820.034
warren3,111,4,3472,257.562,944.759,629361,676.495
warren3,111,4,3714,242.439,926.378,715618,731.619
warren3,111,4,8158,241.142,927.005,990892,920.04
warren3,111,4,7284,229.146,921.267,987590,912.539
warren3,111,4,6948,223.283,956.894,931206,908.236
warren3,111,4,6119,233.142,1068.93,956610,1034.12
warren3,111,4,5253,220.685,930.959,987013,922.087
warren3,111,4,5134,243.584,888.216,692816,678.94
warren3,111,4,7350,250.819,921.283,610218,640.548
warren3,111,4,2652,225.146,923.036,989397,915.263
warren3,111,4,9968,225.678,921.098,946705,886.212
warren3,111,4,3914,227.584,955.536,970032,935.485
warren3,111,4,6899,245.142,963.645,924266,910.766
warren3,111,4,4715,222.403,897.436,896376,831.642
warren3,111,8,3520,143.692,1041.78,969269,1017.07
warren3,111,8,8115,150.326,1109.64,993820,1103.74
warren3,111,8,8647,158.018,1066.29,996670,1062.81
warren3,111,8,9420,147.736,1019.51,990554,1011.34
warren3,111,8,3116,165.297,1067.13,961533,1033.19
warren3,111,8,6377,143.163,1013.54,875679,919.133
warren3,111,8,6207,143.584,978.612,953292,942.519
warren3,111,8,4187,154.783,1026.2,967077,998.746
warren3,111,8,3641,150.439,1016.18,994126,1010.74
warren3,111,8,8591,150.743,976.815,986998,965.754
warren3,111,8,3580,139.885,991.095,971705,969.635
warren3,111,8,8524,157.182,1081.77,861510,966.872
warren3,111,8,2650,149.182,1038.86,983788,1025.08
warren3,111,8,2811,160.765,1046.24,777628,863.021
warren3,111,8,9963,141.562,1004.52,865021,903.143
warren3,111,8,7537,144.417,1008.26,970004,984.229
warren3,111,8,3472,149.602,1036.6,996247,1033.03
warren3,111,8,3714,155.163,1020.86,998537,1018.95
warren3,111,8,8158,164.46,1016.16,874742,909.432
warren3,111,8,7284,152.721,1013.26,899354,932.312
warren3,111,8,6948,149.562,1012.79,969763,988.307
warren3,111,8,6119,146.323,1022.47,999214,1021.19
warren3,111,8,5253,163.584,1047.19,836336,908.065
warren3,111,8,5134,158.703,1024.47,997752,1021.74
warren3,111,8,7350,152.04,1053.18,1000892,1053.11
warren3,111,8,2652,159.577,1052.86,995900,1048.67
warren3,111,8,9968,148.421,953.575,839601,828.093
warren3,111,8,3914,141.142,990.538,981046,974.806
warren3,111,8,6899,148.721,1067.21,993018,1060.95
warren3,111,8,4715,158.323,1044.04,849275,915.252
warren4,137,2,3520,457.563,1306.6,994956,1302.16
warren4,137,2,8115,484.885,1204.45,1000666,1204.26
warren4,137,2,8647,485.602,1276.37,1000356,1275.94
warren4,137,2,9420,465.979,1188.5,998538,1186.59
warren4,137,2,3116,468.841,1186.24,926182,1128.88
warren4,137,2,6377,477.609,1333.96,1000168,1333.37
warren4,137,2,6207,501.986,1378.31,999100,1376.87
warren4,137,2,4187,497.91,1253.51,991113,1245.25
warren4,137,2,3641,507.465,1395.63,998625,1393.67
warren4,137,2,8591,511.32,1263.43,923028,1196.37
warren4,137,2,3580,504.342,1294.39,996012,1290.23
warren4,137,2,8524,463.7,1216.52,997433,1213.75
warren4,137,2,2650,494.062,1274.96,982759,1259.51
warren4,137,2,2811,512.61,1345.85,979792,1327.71
warren4,137,2,9963,495.892,1280.8,999283,1279.48
warren4,137,2,7537,465.566,1245.46,1000455,1245.15
warren4,137,2,3472,471.121,1240.01,1000281,1239.55
warren4,137,2,3714,515.882,1302.93,964676,1272.43
warren4,137,2,8158,452.385,1207.04,993450,1201.55
warren4,137,2,7284,513.867,1297.27,991880,1289.09
warren4,137,2,6948,487.544,1314.59,978702,1296.55
warren4,137,2,6119,480.686,1244.21,983416,1229.71
warren4,137,2,5253,484.041,1307.82,989106,1298.13
warren4,137,2,5134,473.407,1253.15,988458,1242.99
warren4,137,2,7350,500.309,1288.36,982503,1273.29
warren4,137,2,2652,503.882,1258.08,993517,1251.87
warren4,137,2,9968,483.432,1224.99,984633,1212.72
warren4,137,2,3914,477.606,1126.31,990151,1118.3
warren4,137,2,6899,512.262,1201.75,962636,1170.11
warren4,137,2,4715,503.889,1201.7,989298,1192.54
warren4,137,4,3520,296.504,1342.52,992159,1334.7
warren4,137,4,8115,313.91,1325.69,998994,1323.8
warren4,137,4,8647,310.439,1310.09,1000155,1309.42
warren4,137,4,9420,317.867,1364.43,935213,1300.86
warren4,137,4,3116,295.997,1371.9,985745,1357.98
warren4,137,4,6377,288.718,1276.89,994568,1270.38
warren4,137,4,6207,303.617,1460.31,1000760,1460.08
warren4,137,4,4187,308.95,1345.87,996111,1341.58
warren4,137,4,3641,291.247,1294.62,997387,1291.47
warren4,137,4,8591,314.055,1338.52,932922,1273.97
warren4,137,4,3580,299.921,1327.39,1000997,1327.38
warren4,137,4,8524,298.7,1367.72,991360,1358.83
warren4,137,4,2650,285.86,1277.45,996384,1273.63
warren4,137,4,2811,295.885,1296.04,993207,1289.12
warren4,137,4,9963,309.07,1294,998461,1291.86
warren4,137,4,7537,293.599,1183.92,996670,1180.18
warren4,137,4,3472,319.24,1270.67,1000475,1270.23
warren4,137,4,3714,318.283,1255.03,995386,1249.92
warren4,137,4,8158,288.762,1281.52,992403,1274.44
warren4,137,4,7284,315.504,1354,1000784,1353.84
warren4,137,4,6948,309.599,1277.13,996647,1273.26
warren4,137,4,6119,317.149,1244.74,993788,1238.44
warren4,137,4,5253,330.323,1319.42,999135,1317.87
warren4,137,4,5134,307.044,1268.02,968441,1239.67
warren4,137,4,7350,324.646,1303.81,995034,1298.54
warren4,137,4,2652,304.219,1279.91,982336,1264.03
warren4,137,4,9968,332.229,1317.74,998518,1315.55
warren4,137,4,3914,285.145,1232.32,937861,1180.38
warren4,137,4,6899,320.682,1260.65,992415,1253
warren4,137,4,4715,314.251,1311.82,987282,1299.74
warren4,137,8,3520,203.2,1515.36,998546,1512.69
warren4,137,8,8115,196.646,1405.55,977748,1380.57
warren4,137,8,8647,213.602,1503.83,984439,1485.25
warren4,137,8,9420,211.084,1516.62,985126,1498.52
warren4,137,8,3116,204.384,1549.86,998056,1546.5
warren4,137,8,6377,206.664,1544.95,997586,1541.43
warren4,137,8,6207,200.46,1303.84,990245,1293
warren4,137,8,4187,199.924,1308.65,987325,1295.35
warren4,137,8,3641,203.044,1359.11,1000462,1358.63
warren4,137,8,8591,208.646,1615.59,991140,1603.63
warren4,137,8,3580,203.544,1583.86,987390,1569.19
warren4,137,8,8524,203.2,1483.1,977001,1457.24
warren4,137,8,2650,195.58,1550.09,999110,1547.39
warren4,137,8,2811,197.645,1594.93,991726,1584.54
warren4,137,8,9963,193.221,1523.08,993414,1514.34
warren4,137,8,7537,201.142,1523.22,1000867,1523.09
warren4,137,8,3472,214.366,1513.92,953136,1459.97
warren4,137,8,3714,197.482,1356.98,1000566,1356.6
warren4,137,8,8158,200.642,1333.64,985249,1318.18
warren4,137,8,7284,208.077,1380.82,993266,1372.63
warren4,137,8,6948,212.341,1362.34,940156,1298.12
warren4,137,8,6119,201.221,1284.73,980828,1264.04
warren4,137,8,5253,197.221,1297.02,867954,1170.82
warren4,137,8,5134,208.341,1329.92,990729,1319.51
warren4,137,8,7350,199.623,1298.06,994165,1291.55
warren4,137,8,2652,208.881,1314.84,999472,1313.35
warren4,137,8,9968,202.819,1381.73,993332,1374.11
warren4,137,8,3914,198.058,1339.14,954198,1293.8
warren4,137,8,6899,206.323,1334.13,977300,1309.22
warren4,137,8,4715,205.486,1314.89,990884,1304.6
warren5,163,2,3520,626.284,1793.46,990827,1782.42
warren5,163,2,8115,635.287,1653.63,991892,1643.97
warren5,163,2,8647,596.947,1722.27,993535,1714.56
warren5,163,2,9420,621.563,1699.95,992959,1691.52
warren5,163,2,3116,601.785,1757.91,962460,1715.41
warren5,163,2,6377,616.234,1756.44,998757,1754.1
warren5,163,2,6207,580.005,1668.55,989734,1656.91
warren5,163,2,4187,626.168,1711.34,990623,1700.06
warren5,163,2,3641,596.882,1742.3,996767,1737.84
warren5,163,2,8591,573.719,1605.62,998405,1603.15
warren5,163,2,3580,617.755,1756.19,981345,1735.3
warren5,163,2,8524,606.824,1739.01,960743,1696.97
warren5,163,2,2650,596.382,1630.04,1000435,1629.5
warren5,163,2,2811,625.708,1738.02,999629,1736.67
warren5,163,2,9963,687.469,1831.95,998273,1828.88
warren5,163,2,7537,585.219,1703.35,1000021,1702.5
warren5,163,2,3472,610,1735,998161,1732
warren5,163,2,3714,602,1710,1000944,1710
warren5,163,2,8158,617,1749,994144,1742
warren5,163,2,7284,636,1625,988895,1613
warren5,163,2,6948,608,1621,966981,1588
warren5,163,2,6119,635.849,1652.95,999181,1651.16
warren5,163,2,5253,604.885,1546.23,959330,1506.65
warren5,163,2,5134,578.672,1538.26,992997,1530.78
warren5,163,2,7350,613.911,1536.5,997545,1533.11
warren5,163,2,2652,626.4,1621.16,995408,1615.52
warren5,163,2,9968,553.371,1484.59,1000259,1484.06
warren5,163,2,3914,635.74,1773.43,992853,1764.44
warren5,163,2,6899,605.071,1641.54,988397,1629.32
warren5,163,2,4715,627.889,1583.3,999702,1582.07
warren5,163,4,3520,374.823,1737.6,976869,1708.8
warren5,163,4,8115,393.718,1830.81,997375,1826.34
warren5,163,4,8647,382.744,1806.92,987176,1790.68
warren5,163,4,9420,383.399,1877.87,992881,1868.55
warren5,163,4,3116,427.019,1904.42,996161,1898.57
warren5,163,4,6377,414.631,1820.59,989637,1806.98
warren5,163,4,6207,385.139,1738.63,998320,1735.59
warren5,163,4,4187,410.624,1748.8,997533,1744.68
warren5,163,4,3641,369.936,1633.84,983530,1614.38
warren5,163,4,8591,377.102,1744.54,994517,1737.25
warren5,163,4,3580,381.447,1658.28,999743,1656.82
warren5,163,4,8524,406.244,1708.1,998758,1705.25
warren5,163,4,2650,381.225,1757.1,996210,1751.66
warren5,163,4,2811,382.78,1727.93,987940,1713.69
warren5,163,4,9963,388.993,1688.51,999563,1686.89
warren5,163,4,7537,396.943,1761.99,1000389,1761.37
warren5,163,4,3472,423.048,1817.7,990404,1804.59
warren5,163,4,3714,410.062,1715.99,992036,1705.29
warren5,163,4,8158,376.526,1633.96,1000280,1633.21
warren5,163,4,7284,400.265,1819.54,997565,1815.25
warren5,163,4,6948,368.566,1548.6,976070,1519.75
warren5,163,4,6119,393.986,1554.7,1000761,1554.5
warren5,163,4,5253,407.885,1630.87,996580,1625.24
warren5,163,4,5134,383.28,1766.01,999237,1764.09
warren5,163,4,7350,376.801,1804.27,1000140,1803.41
warren5,163,4,2652,410.026,1869.6,989762,1855.52
warren5,163,4,9968,396.722,1918.83,999339,1916.87
warren5,163,4,3914,396.917,1935.83,994166,1927.58
warren5,163,4,6899,381.87,1617.75,980484,1596
warren5,163,4,4715,397.483,1658.99,979129,1634.77
warren5,163,8,3520,274.399,1701.52,997355,1696.98
warren5,163,8,8115,274.747,1701.97,976348,1670.52
warren5,163,8,8647,270.859,1674.28,992554,1663.84
warren5,163,8,9420,257.062,1611.08,964732,1567.15
warren5,163,8,3116,236.838,1525.45,999391,1523.74
warren5,163,8,6377,256.265,1643.79,996362,1638.24
warren5,163,8,6207,289.982,1764.31,999864,1762.85
warren5,163,8,4187,274.707,1737.83,978714,1709.2
warren5,163,8,3641,264.685,1679.27,979364,1652.86
warren5,163,8,8591,267.885,1711.69,999929,1710.35
warren5,163,8,3580,259.124,1647.93,996885,1642.87
warren5,163,8,8524,239.08,1585.64,995737,1579.67
warren5,163,8,2650,249.301,1658.27,1000826,1658.1
warren5,163,8,2811,262.704,1687.76,998216,1684.5
warren5,163,8,9963,270.243,1725.32,997602,1720.47
warren5,163,8,7537,272.12,1679.46,986691,1661.31
warren5,163,8,3472,255.504,1655.78,996139,1650.14
warren5,163,8,3714,258.243,1702.1,999980,1700.86
warren5,163,8,8158,254.66,1632.88,1000514,1632.36
warren5,163,8,7284,265.403,1695.09,994957,1687.49
warren5,163,8,6948,274.859,1771.89,993998,1762.85
warren5,163,8,6119,257.265,1615.75,984924,1596.5
warren5,163,8,5253,268.424,1711.88,998306,1708.52
warren5,163,8,5134,253.823,1577.02,999615,1575.51
warren5,163,8,7350,260.801,1553.98,999629,1552.43
warren5,163,8,2652,258.515,1522.62,1000163,1521.79
warren5,163,8,9968,265.823,1564.01,986275,1546.82
warren5,163,8,3914,276.725,1637.79,999893,1636.5
warren5,163,8,6899,242.363,1503.28,998685,1500.8
warren5,163,8,4715,261.566,1609.11,997905,1605.58
